publishedAt,platfrom,authorDisplayName,likeCount,textDisplay,label
30/01/2025,youtube,@sepuluhpm,0,nonton,Positif
30/01/2025,youtube,@andrenath9580,0,dp dblg ahok pas debat gaakn jalan perban,Negatif
30/01/2025,youtube,@xternalunbonded7514,0,khusus dc tugas daerah konflik kirim tugas papua gunung alam hadap gera separatis alam tugas tempur anggota tni sesuai ahli lapang repot pegang senjata bikin podcast patroli omsp wartawan perang tonton podcast juta bentuk terima kasih syukur institusi bangsa pangkat tituler contoh rakyat terima kasih syukur ayo dc bikin malu keluarga tiga angkat tni bikin malu anggota keluarga luka tugas lapang bikin malu anggota keluarga gugur jalan tugas buruk citra keluarga tni cam dc dapat pajak pungut rakyat program makan gizi gratis lanjut biaya pajak pungut rakyat rakyat hak suara hak anak suara lindung uu abusive anak pasal feedback anak tsb sifat korektif suportif konstruktif hasil program sifat destruktif niat gagal program,Negatif
30/01/2025,youtube,@nandapranata2820,0,haha lucu lihat panji roasting s botak,Positif
30/01/2025,youtube,@onno-kono,0,lucu cahyadi i ik palelu peak kaya kwak kwak kawak koo cr bareng geng layar cupu boro maaf cahyadi i ik kwak kwak,Negatif
30/01/2025,youtube,@citchatwgusman,1,terima kasih pandji buka pikir tutup duli arah bangsa indonesia depan buka ruang diskusi sehat,Negatif
30/01/2025,youtube,@Filkimilem,1,perbaikin program didik anak smp matematika baca yak maaf,Negatif
30/01/2025,youtube,@namasayasilverquen4954,0,gimana matematika klu bodoh faktor bodoh,Negatif
30/01/2025,youtube,@husnulamripakpahan8420,0,nyebokin,Netral
30/01/2025,youtube,@wbwhr_,0,lucu botak kocak,Negatif
30/01/2025,youtube,@AndraRamadhan-gemoy,0,makan gerat gizi sekolah ambil percaya catering langsung perintah maaf kemarin lihat ttngga order masak sekolah sd tangerang maaf seko kemarin racun kbtulan anak doyan ayam alhamdulillah racun sekolah salah catring indikasi korupsi,Negatif
30/01/2025,youtube,@raflintar3479,0,ketawa nular wkwkwkw nonton bawa kesel ketawa,Positif
30/01/2025,youtube,@LENSAMEDIAA,0,jilat teroos,Negatif
30/01/2025,youtube,@Ghontol,0,damn,Netral
30/01/2025,youtube,@MakhlukBiasa-gp1hn,0,terima kasih member lihat pandji ketawa menang,Positif
30/01/2025,youtube,@bannero,0,makan racun gratis,Negatif
30/01/2025,youtube,@aplus1244,0,ngebahas dedi cobuzzer yah,Positif
30/01/2025,youtube,@chunlai,0,terima kasih member izin,Negatif
30/01/2025,youtube,@imsulchannel3301,0,america makan gerat pandji informasi anggar biaya sana pangkas anggar penuh anggar makan gerat america,Positif
30/01/2025,youtube,@tanjoshelvi,0,kayak ambil spp makan sana jatuh murah kurs dollar kejatuhanya lambat ketimbang mata uang import daging jatuh murah,Negatif
30/01/2025,youtube,@MARISAPRASETYA,0,bpjs program tinggal dijawa insya allah pulau jawa uang ambil layan cari faskes ramah guna bpjs plus tambah batas guna bpjs obat sakit cover program problematik urus dokumen mesti bpjs beuh program makan gizi nasional cocok terap indonesia kali beda pandang panji no problemo fitrah natural pikir,Negatif
30/01/2025,youtube,@defcon-u1r,0,it s hard to explain saudara laki laki people only want things to happen to them if there s even a small mistake or something unpleasant they immediately komplain they won t look at whether the idea or intention is or not it ll be seen as bad because everyone only cares about their own ego,Positif
30/01/2025,youtube,@TainaNahzytia,0,hahahahaha,Netral
30/01/2025,youtube,@KeanaAlya,0,ikut ketawa kali pandji ketawa anjay wkwkwk,Negatif
30/01/2025,youtube,@gunanda15,0,sadar jam pandji hidup uckszu wh gy mb dv ujung xsify oqcd t sp iasaw uckszu wh gy mb dv ujung xsify oqcd t sp iasaw uckszu wh gy mb dv ujung xsify oqcd t sp iasaw,Negatif
30/01/2025,youtube,@agungperdana158,1,gara kritik program bobrok ig hangus sampah rezim,Negatif
30/01/2025,youtube,@namasayasilverquen4954,0,brti nghate ndk otak mkx smpi hangus,Negatif
30/01/2025,youtube,@chixproject,0,nonton video dc ah buzzer video ajar cinta bikin pendek akal yah bucin salah bela,Positif
30/01/2025,youtube,@jefritenggono9419,0,gimana janji tu akal sbnerny niat dukung contoh janjiin surga program niat amat sayang megang kunci sbnerny program janji politis mn realistis si terkadang politis janjiin realistis,Positif
30/01/2025,youtube,@LanggengPrayogi-bk6xq,0,ketawa gara lihat panji ketawa bazzer,Positif
30/01/2025,youtube,@MasHan-cl8qc,0,tetangga anak tk sd kondisi anak makan mie instan bungkus minum susu indomilk ml kotak hari suka makan nasi gila ibu coba ganti mie instan makan bakso wkwkkwkw suka jajan chicki natrium suka minum air putih candu gawai speech delay anak tsb kembang ibu kerja asuh panti asuh suami guru sekolah swasta islam masuk jtan,Negatif
30/01/2025,youtube,@nfirmansyah_,0,lucu astaga keingetan video pandji cahyadi pandji ketawa keras,Negatif
30/01/2025,youtube,@bocahangon9063,0,bubar tega hukum carut marut korupsi rajalela korporasi hitam raja maaf,Negatif
30/01/2025,youtube,@fs5789,0,semenjak om botak ngegym tolol,Negatif
30/01/2025,youtube,@vianherman,0,beda program tolol bicara jatuh opini bain samsul tertawa,Negatif
30/01/2025,youtube,@aguswidiyanto7148,0,program menang jalan janji endingnya syukur,Positif
30/01/2025,youtube,@TentangCara,0,enak mahal relatif subjektif gizi bukti maknya ahli gizi ahli enak ahli mahal,Negatif
30/01/2025,youtube,@TentangCara,0,ikn fokus makan siang gizi gratis pelaksanaanya,Positif
30/01/2025,youtube,@juliusgultom6009,0,program mbg sesuai visi tuju mulia baik gizi anak indonesia program butuh biaya apbn tanggung salah denger prabowo sumbang uang pribadi beliau abang panji bilang politicall will tri gemuk uras apbn alih program manfaat langsung masyarakat luas tri kocak bijak statementnya,Negatif
30/01/2025,youtube,@christinanovitasari4560,0,asli suka mbg pikir selesai pokok stunting point of view panji luas pikir tuju baik kemarin salah kurang bantu akar rumput lerai,Negatif
30/01/2025,youtube,@ifdhalzaky6326,1,psikiater psikolog faskes pandji nyebutnya puskesmas psikiater dokter kasih keluh psikiater rujuk rumah sakit psikiater klinik jatimakmur kota bekas faskes psikiater rujuk rs mitra keluarga penuh dicover bpjs keren bpjs korup,Negatif
30/01/2025,youtube,@JDFarmy06,0,si botak aneh rada miring nama makan racun makan harga juta porsi ribu porsi benar,Negatif
30/01/2025,youtube,@n0Lbyte,0,inget alas erick tohir terima patrick kluivert wkwkwk,Negatif
30/01/2025,youtube,@hanifikbaar8117,0,taua perintah daerah jawabarat program liar tanggung manfaat situasi jual untung tipu makelar dapur makelar daftar kerja dapur pungut biaya lumayan perintah regulasi tentu dinas kait pegang kendali program terima kasih,Negatif
30/01/2025,youtube,@SyaifulMudhofi-c7c,0,perintah kesan bingung uang darimana mbg uang pribadi prabowo uang zakat kasih lauk serangga hemat kampanye prabowo ngitung uang darimana sesuai tolong janji kampanye kes perintah kayak sanggup,Negatif
30/01/2025,youtube,@ikhsansitumorang3430,0,bicara ketawa melulu cringe habis,Netral
30/01/2025,youtube,@kintamani3276,0,purwokerto,Netral
30/01/2025,youtube,@Travelindo-RANMEDIA,0,msg program tolol bilang tolol realistis segi finansial tampung dana segitu income instrumen beban ikn beban hutang hutang bunga segi on point permasalahn fundamental stunting program solusi program program poin fundamental selesai jalan program segmentasi bilang program tolol,Negatif
30/01/2025,youtube,@boss_diecast2,0,anak biasa makan sehat tk moga papar program error,Negatif
30/01/2025,youtube,@danielsetiawan8633,0,cba cahyadi islam bahh hujat tutup komen kyknya wkwkkwkw,Negatif
30/01/2025,youtube,@aansportivo,0,program makan siang gratis semrawut ok gas ok gass,Positif
30/01/2025,youtube,@glitzwert8729,0,tahan makan gratis gizi,Positif
30/01/2025,youtube,@titiekniigata3451,0,si cahyadi dapat tau pintar cerdas didik kadang becanda bawa petaka emak buru sergap yaa panji si botak bilang buzzer s,Negatif
30/01/2025,youtube,@remidengdeng3688,0,ketawa yaa ketawa,Positif
30/01/2025,youtube,@justfahme3744,0,azka makan gejrot tertawa,Negatif
30/01/2025,youtube,@prophechoo,0,mbg ide oke eksekusi masyarakat kadung curiga program proyek program rawan korupsi kesan buru minim riset siap bpjs banyak bpjs pas butuh kmudian iur ngecover pasien biaya diobatinpun orang sulit produktif cuci darah x minggu fundamental kayak sadar sehat masuk ilmu sehat dasar kurikulum sekolah upaya rubah pola hidup sehat minim masyarakat ngandelin posyandu x bulan promkes,Negatif
30/01/2025,youtube,@BudiHermawan-m2d,0,cahyadi disleksia dampak ngefek pikir emosi ego fan super ego kesan arrogant kasar kemlinthi kemaruk sok kaya pinter jago suka remeh suka melotot mlotot mbentak pethatha pethithi adigang adigung adiguna,Negatif
30/01/2025,youtube,@fly3446,0,makan stek juta,Positif
30/01/2025,youtube,@PAKFAJAR31,0,si simpel panji anak sekolah banyak pulang sore jarang makan gizi bantu perintah alhamdulillah bilang makan enak selera juta anak suka profesional kontra terima kasih prabowo anak kelas ekonomi bawah paham makan sehat banyak enak he,Negatif
30/01/2025,youtube,@KANGGOCEK-bola,0,anak licik sok suci sukur,Negatif
30/01/2025,youtube,@rizalembot9882,0,keren alangkah baik cermin laku hadap bijak pikir positif dewasa tanggap,Positif
30/01/2025,youtube,@Ramaa_pr,0,cerdas panji banyak cela perintah paham kritik an tertawa,Negatif
30/01/2025,youtube,@ambardi1194,0,tertawa buzzer badan bodong tolol,Negatif
30/01/2025,youtube,@Puteripmc,0,makas panji video dukung mbg moga depan laksana,Positif
30/01/2025,youtube,@oka_ibe,0,mana pandji loh ko begitu bahas bahas politik,Negatif
30/01/2025,youtube,@omajib2397,0,terima kasih member pandji,Positif
30/01/2025,youtube,@hokychanel4984,0,dukung program makan gizi gratis ragu laksana ragu tangan nakal potensi main angka angka akibat kualitas makan moga takut nyata,Negatif
30/01/2025,youtube,@Kiritoo930,0,takut mbg ladang gelintir oknum proyek korup alhasil cita cita jangka gizi tiada budgetnya korup makan ala kadar cenderung,Negatif
30/01/2025,youtube,@Kiritoo930,0,harap libat program mengahandle tolong do the baik program jangka ala kadar,Positif
30/01/2025,youtube,@HadiCobruts,0,hodienya beli dmn panji kena,Negatif
30/01/2025,youtube,@UniKaka.1ndonesia,0,heii cahyadi orang tua kaya emak mang kabau masakan enak standart enak tggi anak emaknya masak,Negatif
30/01/2025,youtube,@maherassegaf9353,0,cahyadi normal harga makan racun,Negatif
30/01/2025,youtube,@ghoen1964,0,program dana malu aku malas data anak butuh makan gratis anak uang males data,Negatif
30/01/2025,youtube,@azizdahero,0,program mbg tuntas akar masalah anak gizi asupan gizi hari makan gizi imbang dapat minim dapat layak makan gizi anak akar masalah ekonomi dapat program mbg jalan pintas perintah tuntas masalah gizi jamin program mbg sukses henti capai target anak program mbg ekonomi tua baik rantai gizi buruk ulang ujung gizi buruk timbul,Negatif
30/01/2025,youtube,@ruriridwan512,0,lihat video malu subcribe si botak belah bawa tolol si botak belah un ikut takut tular pea berani anak sd hai hai ngeri amit amit gedein otot doang otak,Negatif
30/01/2025,youtube,@silvesteroswaldo8126,0,kasih makan anak sd kelas umur entas stunting prioritas hamil bayi efektif anggar tuju entas stunting lanjur stunting kasih makan efektif anggar tuju meleset,Negatif
30/01/2025,youtube,@Munyuk81,0,tuju program makan gratis susah awas vendor nakal oknum korupsi tu dana bayangin uda ribu korupsi in my humble opinion hilangin tu susu susu kotak tu nominal budget ahasil makan utama gizi,Negatif
30/01/2025,youtube,@elgarda4562,0,coba anak mas gibran anak menteri kasih mbg ribu doyan dihabisin,Negatif
30/01/2025,youtube,@iputusugiantha6780,0,lengkoas daging aduh kasi,Negatif
30/01/2025,youtube,@meiliapremati3397,0,longo deddy bilang serang buzzer buzzer do i tertawa,Negatif
30/01/2025,youtube,@fierdawz10,0,regulasi harga rumah komersil harga rumah jangkau masyarakat dp salah parameter kesiap beli rumah sisih hasil cicil rumah jamin cicil rumah,Negatif
30/01/2025,youtube,@ikhsan_abrianto,0,terima kasih member semiga mens rea bit om deddy,Positif
30/01/2025,youtube,@Dugudu_77,0,pikir masyarakat indonesia kaya pandji presiden menang,Negatif
30/01/2025,youtube,@nimitasiwi7091,0,stop program gratis,Positif
30/01/2025,youtube,@suzylumbanraja3917,0,baik makan gizi anak indonesia,Negatif
30/01/2025,youtube,@nimitasiwi7091,0,suzylumbanraja makan gizi ide abang oke inti gratis,Positif
30/01/2025,youtube,@Dugudu_77,0,balas budi,Negatif
30/01/2025,youtube,@TetukoKuncoroJati-bo9oq,0,perspective,Netral
30/01/2025,youtube,@rossypurwodadi88,0,mbg cocok laksana daerah minus khusus pulau jawa sprtnya zaman orang tua makan anak pulau jawa,Negatif
30/01/2025,youtube,@sibiyu67,0,makan nasi box crew syuting ribu murah nama modal bikin film iklan si corbuzier bini nganggep tolol tahu begitu nama raiders artis tipikal geng mulyono prabowo nonton dianggep tolol,Negatif
30/01/2025,youtube,@Aisyah20219,0,bijak perintah tuju dukung akal tolong kritik sia presidenya,Negatif
30/01/2025,youtube,@ambaramainaka4580,0,identik slogan pintar people pintar pintar suka dengerin podcastnya aku manfaat situ kali kecewa letkol kokbuzzer kali fatal kayak logika ngomongnya,Positif
30/01/2025,youtube,@Alliftashali,0,tu,Positif
30/01/2025,youtube,@tifacirsa7914,0,program prioritas program unggul indonesia kurang banding us harap program makan siang gratis harap rata spesifik butuh harap kreatif coba cari ide program sasar kasi rakyat indonesia kasih program kayak gin,Negatif
30/01/2025,youtube,@hanabatik717,0,tldr buzzer teriak buzzer,Negatif
30/01/2025,youtube,@topengcapruk5175,0,gila enak bawa lupa dengerin bicara jam,Negatif
30/01/2025,youtube,@SendikaSukasah,0,sampai program perintah masyarakat terima telinga masyarakat dedy kobotak sampai pandji t tertawa jujur pandji respect public si dedy kobuzerr,Negatif
30/01/2025,youtube,@DiMeikarta,0,teman suka kayak okb takut kaya raya kaya sok bahasa inggris seringkali akurat wawas,Negatif
30/01/2025,youtube,@SaniatianAransa,0,ah sulid uckszu wh gy mb dv ujung ym iy loqa spq cakay uckszu wh gy mb dv ujung ym iy loqa spq cakay uckszu wh gy mb dv ujung ym iy loqa spq cakay uckszu wh gy mb dv ujung ym iy loqa spq cakay,Negatif
30/01/2025,youtube,@adhitai,0,tulis rapih gin,Positif
29/01/2025,youtube,@viggyhermanto3257,0,judul dagu kotak otak,Negatif
29/01/2025,youtube,@nekopoy8357,0,nyaleg tolong ji,Negatif
29/01/2025,youtube,@Elon_musk77777,0,berani nyebut anak pea meanwhile panji opener stand up cing abdel ngatain anak radit eh bodoh persetan,Negatif
29/01/2025,youtube,@likyardianto3614,0,cahyadi ngatain anak kepala yang yang plagiocephaly pala,Negatif
29/01/2025,youtube,@FR-sb7mx,0,dukung prabowo dc program mbg ngikutin selera beda butuh,Negatif
29/01/2025,youtube,@thetanjung9232,0,panji dukung program mbg biasa perintah dar selesai muka sustain kaji akar stunting keluarga provide makan gizi anggota keluarga nyentuh aspek struktural ragam butuh langkah affirmative selesai generik alih affirmative action kontradiktif rencana alih fungsi hutan juta hektar kebun sawit hilang sumber makan gratis hutan konversi kayak lucu perintah makan gratis sumber makan gratis alam dihancurin contoh contoh cari mudah an paham maksud it s ok mbg wilayah butuh sumber pangan jaga,Negatif
29/01/2025,youtube,@LABGORES,0,respect pandji,Netral
29/01/2025,youtube,@tutilegiastuti2828,0,buzzer elo cari makan elo straight to the point,Negatif
29/01/2025,youtube,@multazamidhan995,0,bpjs turun manfaat,Positif
29/01/2025,youtube,@muhammadiqbaldzulfikar6997,0,om botak buzzer ngomongnya kemarin tertawa,Negatif
29/01/2025,youtube,@firzathereds,0,salah gusdur silah lihat podcast amien rais refly harun,Positif
29/01/2025,youtube,@bambangsupriyono5999,0,o cahyadi terima kasih mas panji,Positif
29/01/2025,youtube,@joellyjutex7367,0,ketawa nular panji,Positif
29/01/2025,youtube,@HGOWz,0,presiden prabowo juang harga gagal evaluasi masuk anak cahyadi campur tolol lebih baik panji kasih adem erti,Negatif
29/01/2025,youtube,@heruprasetiyo5303,0,gila panji ilmu pinter pesan nyampek,Negatif
29/01/2025,youtube,@Naistumityu717,1,menit dp nol persen turut kocak si iklan kredit motor bayar ribu bawa motor pulang motor selesai rumah smpe koid gaji umr,Negatif
29/01/2025,youtube,@rizkyababil6012,0,anw akar rumput program rebut proyek,Positif
29/01/2025,youtube,@notoleksono5147,0,bela salah ijinkan dapat program karuan banyak napsu kaya sisi anggar parah sisi laksana parah lanjut baik depan lanjut sikap bijak mesti jalan sulit instan,Negatif
29/01/2025,youtube,@Bayuagung-w4d,0,dana anggar fantastis bahan impor duit dana muter situ umkm daerah,Positif
29/01/2025,youtube,@translator1267,0,makan siang tidack gratis pesimis tuju sepenuh kampanye timses konsep eksekusi antisipasi celah bocor menang konsep tinggal eksekusi kurang bahaya racun makan basi dan lain lain coba bayang anak sarap rumah makan basi rem,Negatif
